zone_id,n,mixture_ratio,median_excess,mean_score,completeness,mean_road_len,dec,residual,wx,wy
Zone_DH074,260,0.1384615384615384,-0.1278827282743409,0.2485017085207502,0.969,1361.998693140035,1,-0.2368308670291377,227536.48,2621796.137692308
Zone_DH075,302,0.2682119205298013,-0.0422215050771512,0.3058176307937738,1.025,1359.1912502880245,1,-0.1088521126379115,227642.6058278146,2623764.5253642383
Zone_DH076,331,0.3987915407854985,0.0671030615301285,0.3856727867985545,3.8,2463.268400264457,5,-0.06606297102108738,227603.9271299094,2625953.1200302118
Zone_DH077,393,0.6463104325699746,0.1326330318306421,0.4603699972284713,6.506,3829.4598681427387,6,0.09584834051229296,227674.07541984733,2627814.1226208652
Zone_DH078,263,0.3231939163498099,0.0128445908721437,0.337323798814621,4.344,3408.84075854267,5,-0.158870692890847,227582.20243346007,2629591.6436882126
Zone_DH079,215,0.3069767441860465,-0.0137593797789578,0.3194563604055114,3.256,1935.8450265804865,4,-0.14066767018646842,227547.29395348838,2632035.341627907
Zone_DH080,169,0.2366863905325443,-0.0562064596573765,0.3113528923290897,3.444,2180.010553468839,4,-0.21690563104145105,227505.5628402367,2633382.4394674557
Zone_DH082,72,0.1666666666666666,-0.0608497141779688,0.2763430944381487,0.956,1580.500828907119,1,-0.20821446811326885,227167.03555555557,2638277.163333333
Zone_DH083,241,0.1867219917012448,-0.0900610705667617,0.2438456046881424,1.119,1509.9505982433532,1,-0.19331584506720825,227505.25593360997,2639920.2822821573
Zone_DH084,362,0.4530386740331492,0.084036791673184,0.3870521207409504,3.206,3548.201760651128,4,0.006976070086559927,227612.3087292818,2641870.4874585634
Zone_DH085,389,0.5604113110539846,0.1426616590887235,0.4612445285858591,4.031,2525.2036529110032,5,0.08824883507962222,227654.66766066838,2643823.328714653
Zone_DH086,322,0.5496894409937888,0.1360711444200289,0.4523643374483901,2.375,2487.7786955275405,3,0.12991652632608364,227517.380621118,2645683.1157142855
Zone_DH087,265,0.2490566037735849,-0.0607639397611551,0.2666738681733311,1.331,1855.5744943170282,2,-0.13768810920079283,227513.36679245284,2647836.7545283022
Zone_DH088,236,0.2203389830508474,-0.0548188359155436,0.2965970505123874,1.087,1889.58606110901,1,-0.15868649504501323,227288.17491525423,2649787.050338983
Zone_DH090,133,0.3909774436090225,0.0586331791386184,0.3990196491732734,0.675,1674.890146840318,0,0.02498608342278913,229837.7957894737,2618389.1307518794
Zone_DH091,247,0.2712550607287449,-0.1361660998112231,0.2673642890885092,0.963,1833.5390756540514,1,-0.10384752751082016,229625.65004048584,2619732.392753036
Zone_DH092,177,0.2146892655367231,-0.1259450699956447,0.2719549552189955,0.85,1068.086988999232,0,-0.15683843114025,229596.79073446328,2621834.9316949155
Zone_DH093,322,0.3850931677018633,0.0626664051705566,0.4033849130147001,2.15,1616.201761809768,3,-0.02756160004917646,229592.53590062112,2623852.680931677
Zone_DH094,365,0.4575342465753425,0.0987820707378281,0.4103449163578003,5.963,2462.0521048621436,6,-0.07574938425678668,229587.9183561644,2625791.021780822
Zone_DH095,367,0.782016348773842,0.2313899186091193,0.5333155274781366,11.637,4274.91310344205,8,0.06922887080767104,229638.45547683924,2627835.04253406
Zone_DH096,400,0.5725,0.0851312911632086,0.4364342071779952,14.312,7456.699457798997,8,-0.22491433575319264,229661.48,2629818.83
Zone_DH097,356,0.6544943820224719,0.1716570927350778,0.4661735154044082,15.412,4585.004748629592,9,-0.17771978310108483,229744.34516853935,2631846.638988764
Zone_DH098,373,0.9088471849865952,0.2527885827647719,0.5526732497567343,16.9,5962.919506136588,9,0.029558341587491488,229722.47195710457,2633776.8728954424
Zone_DH099,333,0.5585585585585585,0.116718547258251,0.418491317572197,12.375,4494.914317936992,8,-0.17757644129427474,229808.47699699702,2635836.998168168
Zone_DH100,294,0.6360544217687075,0.1559538790710072,0.4782158620347297,6.725,4972.02828846353,6,0.0786640000454717,229873.04462585037,2637728.0136734694
Zone_DH101,208,0.2596153846153846,-0.1094169619226001,0.2703525370593296,2.788,2053.189776608353,3,-0.17322328417046634,229653.7876923077,2639919.3107692306
Zone_DH102,282,0.524822695035461,0.1824798483891032,0.4964890881222449,4.044,2664.298917713516,5,0.05224894835035798,229807.57929078015,2641916.702340426
Zone_DH103,211,0.4123222748815165,0.1071236096225997,0.3949150388968411,3.069,1739.9781892192314,4,-0.02940616849803651,229434.70274881518,2643589.209146919
Zone_DH104,112,0.1428571428571428,-0.3212449321147888,0.1920845014514785,1.4,1128.900430514865,2,-0.24607046850501235,229657.9085714286,2645293.8300000005
Zone_DH105,147,0.1292517006802721,-0.3028922739356337,0.1643014744689857,0.894,1656.039781601837,1,-0.24366798917151553,229918.28272108844,2647678.353809524
Zone_DH108,174,0.5057471264367817,0.1803087051272187,0.47013284787444,0.85,1819.8811101365568,0,0.13421942975980855,231615.50298850576,2618369.404712644
Zone_DH109,334,0.3772455089820359,0.041931194874889,0.3806036040487185,1.587,2448.7163419002063,2,-0.017598073373081113,231727.9470658683,2619775.716227545
Zone_DH110,279,0.2329749103942652,-0.0478642103907177,0.3052092328429056,2.381,1285.9523971741548,3,-0.186987821524551,231753.0570609319,2621902.5217562728
Zone_DH111,384,0.6640625,0.1349456437128493,0.4603634904356755,8.419,3733.8616102009146,7,0.053080341046403356,231695.855,2623835.23625
Zone_DH112,394,0.8477157360406091,0.2295597205613338,0.5283648448442567,13.169,6199.1562640785905,8,0.08646158662407666,231675.69319796955,2625824.413756345
Zone_DH113,400,0.9275,0.2502299851611838,0.5566919069038636,14.588,5838.606162918342,9,0.12135407069569792,231661.48,2627818.83
Zone_DH114,400,0.8925,0.3033586859196184,0.6024640334387645,16.431,6606.908274903656,9,0.02804853839607868,231661.48,2629818.83
Zone_DH115,400,0.8575,0.2259901830012509,0.5508839999157447,18.006,6095.024206056429,9,-0.05677849002057889,231661.48,2631818.83
Zone_DH116,400,0.9725,0.2219346021749437,0.5264458916204036,23.262,7346.885559787379,9,-0.10805840199388228,231661.48,2633818.83
