zone_id,b_0,b_1,b_2,b_3,b_4,b_5,b_6,b_7,b_8,b_9,b_10,b_11,b_12,b_13,b_14,b_15,b_16,b_17,b_18,b_19,b_20,b_21,b_22,b_23,b_24,b_25,b_26,b_27,b_28,b_29,b_30,b_31,b_32,b_33,b_34,b_35,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15,a_16,a_17,a_18,a_19,a_20,a_21,a_22,a_23,a_24,a_25,a_26,a_27,a_28,a_29,a_30,a_31,a_32,a_33,a_34,a_35,l_0,l_1,l_2,l_3,l_4,l_5,l_6,l_7,l_8,l_9,l_10,l_11,l_12,l_13,l_14,l_15,l_16,l_17,l_18,l_19,l_20,l_21,l_22,l_23,l_24,l_25,l_26,l_27,l_28,l_29,l_30,l_31,l_32,l_33,l_34,l_35,l_36,l_37,l_38,l_39
Zone_DH191,0.025586,0.029851,0.029851,0.029851,0.008529,0.0,0.008529,0.017058,0.008529,0.012793,0.004264,0.012793,0.0,0.004264,0.232409,0.021322,0.034115,0.017058,0.025586,0.042644,0.012793,0.004264,0.021322,0.004264,0.017058,0.008529,0.0,0.004264,0.004264,0.008529,0.0,0.008529,0.245203,0.049041,0.012793,0.034115,0.222328,0.0,0.003817,0.001908,0.002863,0.003817,0.001908,0.005725,0.007634,0.003817,0.007634,0.003817,0.007634,0.008588,0.01145,0.014313,0.007634,0.149809,0.140744,0.027672,0.017176,0.015267,0.017176,0.010496,0.003817,0.013359,0.007634,0.009542,0.009542,0.001908,0.022901,0.020038,0.009542,0.028149,0.024809,0.155534,0.055437,0.014925,0.06823,0.070362,0.093817,0.104478,0.072495,0.025586,0.066098,0.061834,0.051173,0.044776,0.034115,0.051173,0.025586,0.004264,0.012793,0.012793,0.027719,0.004264,0.025586,0.004264,0.021322,0.004264,0.008529,0.0,0.0,0.004264,0.004264,0.0,0.0,0.0,0.004264,0.0,0.0,0.0,0.0,0.004264,0.0,0.017058
Zone_DH192,0.051546,0.051546,0.046392,0.030928,0.005155,0.005155,0.010309,0.010309,0.010309,0.015464,0.005155,0.010309,0.0,0.005155,0.103093,0.030928,0.030928,0.046392,0.046392,0.06701,0.030928,0.010309,0.036082,0.005155,0.025773,0.010309,0.005155,0.005155,0.005155,0.020619,0.015464,0.010309,0.131443,0.043814,0.010309,0.051546,0.22522,0.0,0.0,0.002346,0.003519,0.004692,0.002346,0.0,0.01173,0.004692,0.007038,0.009384,0.014076,0.019941,0.018768,0.022287,0.022287,0.091496,0.085044,0.051613,0.018768,0.02346,0.028152,0.019941,0.004692,0.014076,0.01173,0.014076,0.007038,0.009384,0.037537,0.026979,0.018768,0.03695,0.042229,0.089736,0.041237,0.012887,0.079897,0.059278,0.056701,0.123711,0.097938,0.046392,0.079897,0.072165,0.051546,0.043814,0.020619,0.025773,0.028351,0.005155,0.015464,0.020619,0.010309,0.0,0.025773,0.005155,0.020619,0.005155,0.005155,0.0,0.0,0.005155,0.005155,0.0,0.0,0.0,0.005155,0.0,0.0,0.005155,0.0,0.0,0.005155,0.020619
Zone_DH193,0.050725,0.072464,0.065217,0.028986,0.014493,0.014493,0.021739,0.007246,0.014493,0.014493,0.007246,0.014493,0.0,0.007246,0.014493,0.014493,0.014493,0.072464,0.065217,0.057971,0.028986,0.021739,0.036232,0.007246,0.021739,0.028986,0.007246,0.021739,0.0,0.028986,0.036232,0.021739,0.050725,0.021739,0.014493,0.07971,0.218354,0.0,0.0,0.0,0.0,0.0,0.006329,0.006329,0.012658,0.009494,0.018987,0.015823,0.009494,0.025316,0.015823,0.028481,0.028481,0.050633,0.044304,0.063291,0.037975,0.025316,0.031646,0.018987,0.012658,0.022152,0.018987,0.022152,0.012658,0.018987,0.037975,0.025316,0.03481,0.03481,0.060127,0.031646,0.007246,0.0,0.065217,0.043478,0.028986,0.07971,0.123188,0.050725,0.086957,0.050725,0.057971,0.021739,0.028986,0.014493,0.050725,0.007246,0.021739,0.043478,0.028986,0.021739,0.014493,0.007246,0.014493,0.021739,0.007246,0.007246,0.007246,0.007246,0.0,0.007246,0.0,0.0,0.0,0.0,0.007246,0.007246,0.0,0.0,0.014493,0.043478
Zone_DH194,0.013333,0.04,0.12,0.026667,0.013333,0.04,0.026667,0.026667,0.0,0.013333,0.0,0.013333,0.0,0.013333,0.026667,0.0,0.026667,0.04,0.066667,0.08,0.04,0.026667,0.013333,0.026667,0.013333,0.026667,0.0,0.026667,0.0,0.026667,0.08,0.013333,0.026667,0.013333,0.026667,0.053333,0.238095,0.0,0.0,0.0,0.0,0.006349,0.012698,0.006349,0.006349,0.019048,0.038095,0.025397,0.0,0.012698,0.006349,0.031746,0.019048,0.038095,0.063492,0.031746,0.044444,0.006349,0.038095,0.012698,0.025397,0.031746,0.025397,0.019048,0.019048,0.031746,0.025397,0.012698,0.031746,0.019048,0.050794,0.050794,0.0,0.0,0.026667,0.026667,0.0,0.013333,0.093333,0.08,0.04,0.053333,0.08,0.053333,0.026667,0.013333,0.053333,0.013333,0.0,0.053333,0.026667,0.04,0.026667,0.013333,0.013333,0.026667,0.026667,0.013333,0.013333,0.013333,0.0,0.013333,0.0,0.0,0.0,0.0,0.013333,0.013333,0.0,0.013333,0.013333,0.093333
Zone_DH195,0.012821,0.051282,0.102564,0.012821,0.012821,0.051282,0.012821,0.0,0.0,0.0,0.0,0.0,0.012821,0.012821,0.025641,0.025641,0.051282,0.089744,0.025641,0.089744,0.038462,0.025641,0.012821,0.025641,0.0,0.012821,0.012821,0.025641,0.0,0.012821,0.025641,0.025641,0.0,0.051282,0.102564,0.038462,0.23494,0.006024,0.006024,0.006024,0.0,0.012048,0.012048,0.006024,0.0,0.018072,0.024096,0.012048,0.006024,0.024096,0.006024,0.03012,0.03012,0.042169,0.060241,0.03012,0.036145,0.012048,0.018072,0.024096,0.024096,0.024096,0.024096,0.0,0.018072,0.018072,0.006024,0.036145,0.0,0.048193,0.066265,0.078313,0.0,0.0,0.051282,0.025641,0.012821,0.051282,0.051282,0.064103,0.051282,0.051282,0.102564,0.076923,0.0,0.025641,0.025641,0.0,0.0,0.038462,0.012821,0.012821,0.0,0.025641,0.012821,0.025641,0.012821,0.012821,0.012821,0.012821,0.0,0.012821,0.0,0.025641,0.012821,0.012821,0.025641,0.0,0.0,0.012821,0.0,0.128205
Zone_DH196,0.04142,0.035503,0.023669,0.023669,0.029586,0.023669,0.017751,0.011834,0.017751,0.023669,0.005917,0.005917,0.011834,0.0,0.011834,0.035503,0.017751,0.147929,0.076923,0.04142,0.005917,0.017751,0.017751,0.011834,0.023669,0.011834,0.023669,0.023669,0.005917,0.0,0.0,0.011834,0.005917,0.023669,0.071006,0.142012,0.204848,0.004848,0.004848,0.007273,0.002424,0.009697,0.002424,0.002424,0.007273,0.007273,0.007273,0.007273,0.009697,0.012121,0.007273,0.036364,0.046061,0.101818,0.094545,0.048485,0.019394,0.014545,0.021818,0.009697,0.012121,0.009697,0.012121,0.014545,0.004848,0.002424,0.012121,0.014545,0.009697,0.01697,0.043636,0.157576,0.035503,0.076923,0.065089,0.130178,0.088757,0.059172,0.023669,0.053254,0.029586,0.023669,0.035503,0.04142,0.023669,0.023669,0.023669,0.005917,0.005917,0.017751,0.005917,0.005917,0.029586,0.011834,0.023669,0.0,0.017751,0.023669,0.0,0.011834,0.005917,0.0,0.0,0.017751,0.005917,0.005917,0.005917,0.0,0.0,0.0,0.005917,0.059172
Zone_DH197,0.053398,0.063107,0.06068,0.048544,0.01699,0.024272,0.024272,0.009709,0.009709,0.01699,0.004854,0.012136,0.009709,0.009709,0.009709,0.021845,0.024272,0.097087,0.080097,0.036408,0.050971,0.031553,0.021845,0.026699,0.014563,0.009709,0.014563,0.019417,0.007282,0.004854,0.007282,0.007282,0.004854,0.004854,0.046117,0.09466,0.212598,0.002953,0.003937,0.004921,0.005906,0.005906,0.003937,0.003937,0.007874,0.005906,0.00689,0.00689,0.009843,0.019685,0.020669,0.028543,0.041339,0.075787,0.066929,0.048228,0.026575,0.025591,0.021654,0.020669,0.016732,0.012795,0.01378,0.010827,0.010827,0.008858,0.012795,0.017717,0.019685,0.020669,0.045276,0.132874,0.043689,0.089806,0.09466,0.140777,0.082524,0.09466,0.06068,0.048544,0.041262,0.026699,0.019417,0.036408,0.026699,0.021845,0.012136,0.014563,0.004854,0.014563,0.007282,0.007282,0.014563,0.004854,0.021845,0.002427,0.007282,0.012136,0.0,0.009709,0.002427,0.004854,0.0,0.002427,0.004854,0.002427,0.002427,0.0,0.0,0.0,0.0,0.019417
Zone_DH198,0.066667,0.046667,0.051667,0.043333,0.013333,0.023333,0.025,0.01,0.006667,0.01,0.003333,0.013333,0.008333,0.01,0.011667,0.018333,0.036667,0.1,0.07,0.031667,0.058333,0.026667,0.025,0.023333,0.01,0.015,0.013333,0.015,0.005,0.003333,0.018333,0.003333,0.011667,0.006667,0.023333,0.141667,0.20478,0.001938,0.003876,0.003876,0.007106,0.005168,0.005814,0.005814,0.005814,0.003876,0.004522,0.005814,0.007752,0.016796,0.01938,0.024548,0.036822,0.102067,0.086563,0.043282,0.027778,0.020026,0.016796,0.023902,0.01615,0.011628,0.010982,0.00969,0.012274,0.010336,0.015504,0.014212,0.020026,0.015504,0.04522,0.134367,0.043333,0.09,0.091667,0.171667,0.073333,0.08,0.075,0.033333,0.05,0.04,0.05,0.031667,0.018333,0.02,0.01,0.011667,0.006667,0.016667,0.006667,0.005,0.016667,0.003333,0.011667,0.006667,0.003333,0.003333,0.0,0.003333,0.006667,0.005,0.001667,0.0,0.003333,0.0,0.001667,0.0,0.0,0.0,0.0,0.008333
Zone_DH199,0.062215,0.044006,0.044006,0.025797,0.01214,0.021244,0.021244,0.007587,0.004552,0.00607,0.001517,0.00607,0.007587,0.009105,0.007587,0.010622,0.030349,0.124431,0.07132,0.047041,0.056146,0.031866,0.018209,0.019727,0.00607,0.013657,0.009105,0.010622,0.00607,0.007587,0.024279,0.00607,0.016692,0.003035,0.019727,0.186646,0.206189,0.002975,0.004165,0.002975,0.005951,0.00357,0.006546,0.008331,0.005356,0.006546,0.005356,0.008331,0.005951,0.017852,0.015472,0.021422,0.030943,0.104731,0.104731,0.031538,0.025588,0.019042,0.016067,0.018447,0.015472,0.007141,0.013686,0.011901,0.014877,0.011901,0.017257,0.013091,0.022017,0.016662,0.044035,0.133889,0.047041,0.068285,0.092564,0.132018,0.066768,0.100152,0.069803,0.051593,0.057663,0.054628,0.062215,0.033384,0.015175,0.021244,0.01214,0.015175,0.010622,0.013657,0.010622,0.007587,0.01214,0.00607,0.009105,0.004552,0.001517,0.001517,0.003035,0.003035,0.004552,0.003035,0.001517,0.0,0.003035,0.0,0.0,0.0,0.0,0.0,0.0,0.004552
Zone_DH200,0.062787,0.075038,0.067381,0.029096,0.018377,0.015314,0.013783,0.006126,0.004594,0.003063,0.003063,0.003063,0.007657,0.007657,0.007657,0.009188,0.016845,0.081164,0.093415,0.084227,0.071975,0.039816,0.018377,0.019908,0.01072,0.007657,0.007657,0.006126,0.007657,0.012251,0.02144,0.004594,0.012251,0.009188,0.018377,0.122511,0.207963,0.00245,0.003063,0.003675,0.003063,0.0049,0.005513,0.008576,0.005513,0.007963,0.003675,0.010413,0.011639,0.011026,0.015314,0.023277,0.045329,0.094946,0.090658,0.044104,0.033691,0.015314,0.014701,0.014701,0.012864,0.005513,0.015314,0.011026,0.013476,0.008576,0.018377,0.016539,0.02389,0.025115,0.045329,0.122511,0.041348,0.085758,0.107198,0.075038,0.088821,0.087289,0.075038,0.062787,0.067381,0.045942,0.036753,0.033691,0.024502,0.024502,0.015314,0.022971,0.013783,0.015314,0.01072,0.004594,0.007657,0.007657,0.009188,0.004594,0.001531,0.001531,0.003063,0.003063,0.004594,0.003063,0.0,0.0,0.001531,0.0,0.001531,0.0,0.0,0.001531,0.0,0.01072
Zone_DH201,0.061564,0.08985,0.079867,0.036606,0.014975,0.008319,0.011647,0.003328,0.006656,0.004992,0.001664,0.003328,0.006656,0.001664,0.008319,0.009983,0.014975,0.079867,0.116473,0.1198,0.069884,0.031614,0.013311,0.016639,0.009983,0.003328,0.006656,0.003328,0.008319,0.008319,0.008319,0.0,0.004992,0.008319,0.021631,0.104825,0.198695,0.0,0.001305,0.001958,0.001958,0.003915,0.00261,0.00522,0.006525,0.004568,0.003263,0.007178,0.012398,0.009788,0.01044,0.026101,0.046982,0.11354,0.106362,0.05155,0.035889,0.019576,0.011093,0.011093,0.008483,0.007178,0.009135,0.009788,0.006525,0.009788,0.012398,0.015661,0.018271,0.026101,0.055465,0.129201,0.036606,0.1198,0.083195,0.066556,0.074875,0.084859,0.081531,0.064892,0.084859,0.049917,0.02995,0.023295,0.02995,0.024958,0.018303,0.023295,0.014975,0.008319,0.009983,0.008319,0.004992,0.003328,0.006656,0.003328,0.0,0.004992,0.003328,0.003328,0.004992,0.001664,0.0,0.001664,0.003328,0.001664,0.004992,0.0,0.0,0.0,0.0,0.013311
Zone_DH202,0.068966,0.117241,0.094253,0.03908,0.013793,0.009195,0.011494,0.002299,0.009195,0.006897,0.002299,0.002299,0.002299,0.0,0.009195,0.011494,0.011494,0.043678,0.131034,0.151724,0.066667,0.027586,0.013793,0.016092,0.006897,0.002299,0.002299,0.006897,0.009195,0.006897,0.006897,0.004598,0.009195,0.016092,0.018391,0.048276,0.200368,0.001842,0.0,0.000921,0.001842,0.0,0.001842,0.003685,0.005527,0.003685,0.004606,0.004606,0.010134,0.006449,0.011976,0.030401,0.054353,0.110548,0.095808,0.06725,0.043298,0.018425,0.010134,0.011055,0.008291,0.011055,0.00737,0.010134,0.005527,0.011055,0.011055,0.012897,0.017503,0.027637,0.057117,0.121603,0.032184,0.147126,0.045977,0.068966,0.055172,0.073563,0.08046,0.043678,0.08046,0.03908,0.022989,0.036782,0.03908,0.025287,0.025287,0.029885,0.011494,0.006897,0.013793,0.011494,0.011494,0.016092,0.006897,0.002299,0.006897,0.006897,0.004598,0.004598,0.006897,0.006897,0.002299,0.006897,0.004598,0.004598,0.004598,0.0,0.002299,0.002299,0.0,0.009195
Zone_DH203,0.108939,0.111732,0.069832,0.02514,0.005587,0.022346,0.01676,0.002793,0.00838,0.0,0.002793,0.002793,0.00838,0.00838,0.01676,0.013966,0.027933,0.061453,0.086592,0.081006,0.03352,0.041899,0.02514,0.013966,0.00838,0.005587,0.00838,0.011173,0.013966,0.01676,0.011173,0.011173,0.019553,0.022346,0.02514,0.050279,0.210341,0.00235,0.001175,0.0,0.00235,0.001175,0.001175,0.008226,0.012926,0.005875,0.007051,0.007051,0.012926,0.016451,0.024677,0.028202,0.039953,0.06933,0.06933,0.059929,0.029377,0.035253,0.018801,0.019976,0.012926,0.008226,0.010576,0.010576,0.014101,0.005875,0.014101,0.022327,0.011751,0.037603,0.057579,0.110458,0.02514,0.03352,0.041899,0.081006,0.067039,0.069832,0.086592,0.044693,0.041899,0.050279,0.02514,0.047486,0.039106,0.047486,0.036313,0.044693,0.013966,0.01676,0.019553,0.011173,0.01676,0.022346,0.005587,0.013966,0.013966,0.005587,0.005587,0.011173,0.013966,0.00838,0.005587,0.00838,0.0,0.005587,0.002793,0.0,0.002793,0.002793,0.0,0.011173
Zone_DH204,0.094148,0.111959,0.053435,0.015267,0.005089,0.012723,0.015267,0.002545,0.007634,0.0,0.002545,0.005089,0.005089,0.010178,0.010178,0.015267,0.033079,0.101781,0.086514,0.063613,0.030534,0.030534,0.030534,0.010178,0.007634,0.005089,0.012723,0.012723,0.012723,0.017812,0.017812,0.017812,0.017812,0.025445,0.040712,0.058524,0.206234,0.0,0.001039,0.001039,0.003117,0.003117,0.001039,0.007273,0.009351,0.006234,0.008312,0.006234,0.013506,0.015584,0.01974,0.028052,0.051948,0.077922,0.068571,0.061299,0.017662,0.028052,0.01974,0.01974,0.012468,0.011429,0.007273,0.015584,0.015584,0.006234,0.009351,0.016623,0.016623,0.031169,0.054026,0.128831,0.022901,0.033079,0.035623,0.053435,0.086514,0.081425,0.073791,0.058524,0.045802,0.058524,0.038168,0.040712,0.038168,0.035623,0.030534,0.033079,0.02799,0.025445,0.017812,0.017812,0.012723,0.022901,0.002545,0.012723,0.017812,0.007634,0.010178,0.010178,0.015267,0.005089,0.007634,0.010178,0.0,0.002545,0.002545,0.0,0.0,0.0,0.0,0.005089
Zone_DH205,0.093555,0.106029,0.054054,0.02079,0.010395,0.010395,0.008316,0.002079,0.004158,0.002079,0.004158,0.006237,0.008316,0.010395,0.014553,0.022869,0.033264,0.093555,0.097713,0.058212,0.037422,0.016632,0.022869,0.010395,0.004158,0.010395,0.010395,0.006237,0.014553,0.018711,0.018711,0.008316,0.012474,0.029106,0.058212,0.060291,0.205525,0.000837,0.000837,0.000837,0.003349,0.003349,0.001674,0.003349,0.008372,0.00586,0.007535,0.00586,0.009209,0.015906,0.020092,0.027627,0.055253,0.075345,0.086229,0.061951,0.025952,0.026789,0.016743,0.017581,0.010883,0.010883,0.006697,0.015069,0.01172,0.013395,0.013395,0.013395,0.023441,0.03265,0.051067,0.111344,0.029106,0.033264,0.049896,0.051975,0.074844,0.074844,0.089397,0.058212,0.060291,0.054054,0.058212,0.04158,0.035343,0.031185,0.029106,0.031185,0.029106,0.029106,0.018711,0.024948,0.010395,0.014553,0.004158,0.010395,0.014553,0.008316,0.006237,0.004158,0.004158,0.004158,0.002079,0.004158,0.0,0.0,0.002079,0.0,0.0,0.004158,0.002079,0.0
Zone_DH206,0.099359,0.076923,0.044872,0.016026,0.012821,0.003205,0.008013,0.001603,0.0,0.011218,0.011218,0.008013,0.016026,0.012821,0.012821,0.025641,0.027244,0.088141,0.096154,0.083333,0.041667,0.028846,0.004808,0.003205,0.001603,0.009615,0.003205,0.003205,0.020833,0.014423,0.017628,0.012821,0.011218,0.028846,0.054487,0.088141,0.20368,0.001269,0.002538,0.001269,0.005076,0.003173,0.003807,0.003173,0.003173,0.008249,0.00698,0.011421,0.006345,0.008249,0.017766,0.027919,0.054569,0.090102,0.090736,0.053934,0.028553,0.025381,0.013325,0.019036,0.010152,0.008249,0.00698,0.008249,0.008883,0.013959,0.014594,0.008883,0.021574,0.033629,0.056472,0.118655,0.027244,0.060897,0.073718,0.078526,0.075321,0.081731,0.072115,0.06891,0.057692,0.038462,0.05609,0.035256,0.033654,0.025641,0.032051,0.033654,0.024038,0.014423,0.016026,0.024038,0.011218,0.00641,0.00641,0.008013,0.008013,0.00641,0.003205,0.0,0.001603,0.004808,0.003205,0.001603,0.0,0.0,0.001603,0.0,0.0,0.003205,0.001603,0.003205
Zone_DH207,0.112644,0.068966,0.041379,0.014943,0.011494,0.011494,0.005747,0.004598,0.010345,0.010345,0.011494,0.005747,0.012644,0.009195,0.010345,0.017241,0.028736,0.077011,0.109195,0.108046,0.045977,0.026437,0.016092,0.004598,0.003448,0.006897,0.003448,0.004598,0.014943,0.013793,0.012644,0.011494,0.012644,0.01954,0.036782,0.085057,0.202186,0.001821,0.001821,0.001821,0.004554,0.002732,0.002732,0.003188,0.003643,0.007286,0.010018,0.010929,0.007286,0.01275,0.017304,0.025956,0.053734,0.092441,0.098361,0.056922,0.026412,0.021403,0.015027,0.017304,0.010018,0.009107,0.006375,0.006375,0.006375,0.009107,0.010018,0.011384,0.015483,0.03051,0.050091,0.137523,0.035632,0.075862,0.072414,0.131034,0.083908,0.074713,0.071264,0.066667,0.05977,0.041379,0.045977,0.029885,0.029885,0.025287,0.029885,0.026437,0.013793,0.012644,0.008046,0.016092,0.013793,0.006897,0.005747,0.003448,0.001149,0.004598,0.002299,0.0,0.001149,0.002299,0.002299,0.0,0.0,0.001149,0.0,0.0,0.0,0.0,0.0,0.004598
Zone_DH208,0.108062,0.060034,0.037736,0.012007,0.005146,0.018868,0.006861,0.006861,0.020583,0.012007,0.010292,0.006861,0.008576,0.008576,0.006861,0.015437,0.03259,0.056604,0.109777,0.142367,0.044597,0.020583,0.018868,0.005146,0.006861,0.006861,0.008576,0.005146,0.013722,0.012007,0.017153,0.013722,0.015437,0.018868,0.02916,0.077187,0.204803,0.002058,0.002744,0.002058,0.004117,0.004117,0.002744,0.005489,0.004803,0.006861,0.01235,0.01235,0.010292,0.013722,0.016467,0.025386,0.048027,0.084391,0.096741,0.054202,0.025386,0.019211,0.015094,0.014408,0.01235,0.013722,0.007547,0.009605,0.010292,0.007547,0.010292,0.014408,0.010978,0.029503,0.037736,0.148199,0.042882,0.078902,0.06518,0.138937,0.082333,0.084048,0.063465,0.068611,0.056604,0.042882,0.041166,0.025729,0.03259,0.022298,0.027444,0.024014,0.013722,0.015437,0.010292,0.012007,0.013722,0.006861,0.001715,0.003431,0.001715,0.005146,0.003431,0.0,0.001715,0.0,0.001715,0.003431,0.001715,0.001715,0.0,0.0,0.0,0.001715,0.0,0.003431
Zone_DH209,0.154386,0.066667,0.038596,0.007018,0.0,0.038596,0.007018,0.010526,0.024561,0.003509,0.010526,0.003509,0.007018,0.003509,0.003509,0.007018,0.0,0.024561,0.150877,0.192982,0.059649,0.014035,0.021053,0.007018,0.010526,0.0,0.014035,0.003509,0.007018,0.007018,0.007018,0.007018,0.014035,0.010526,0.017544,0.045614,0.210788,0.001419,0.002839,0.002839,0.007097,0.001419,0.002839,0.008517,0.002839,0.004258,0.011356,0.011356,0.009936,0.015614,0.011356,0.019872,0.045422,0.105039,0.117814,0.044003,0.018453,0.015614,0.012775,0.009936,0.012775,0.009936,0.007097,0.009936,0.011356,0.008517,0.005678,0.019872,0.008517,0.028389,0.029808,0.15472,0.052632,0.063158,0.070175,0.196491,0.080702,0.087719,0.066667,0.05614,0.059649,0.045614,0.02807,0.014035,0.024561,0.017544,0.02807,0.024561,0.010526,0.017544,0.003509,0.010526,0.007018,0.003509,0.003509,0.003509,0.0,0.003509,0.003509,0.0,0.003509,0.0,0.0,0.003509,0.003509,0.0,0.0,0.0,0.0,0.003509,0.0,0.003509
Zone_DH211,0.043478,0.043478,0.130435,0.043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478,0.0,0.0,0.043478,0.043478,0.043478,0.130435,0.130435,0.130435,0.0,0.0,0.043478,0.0,0.0,0.043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086957,0.0,0.0,0.278351,0.0,0.0,0.0,0.041237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020619,0.103093,0.020619,0.041237,0.041237,0.020619,0.082474,0.041237,0.020619,0.0,0.020619,0.0,0.0,0.0,0.020619,0.020619,0.0,0.0,0.0,0.061856,0.041237,0.123711,0.0,0.043478,0.043478,0.0,0.0,0.173913,0.043478,0.173913,0.043478,0.0,0.043478,0.0,0.043478,0.043478,0.043478,0.043478,0.0,0.086957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478,0.130435
Zone_DH212,0.016667,0.033333,0.116667,0.05,0.05,0.0,0.016667,0.0,0.0,0.0,0.016667,0.016667,0.016667,0.0,0.033333,0.016667,0.016667,0.066667,0.066667,0.083333,0.05,0.033333,0.066667,0.05,0.0,0.066667,0.0,0.016667,0.033333,0.0,0.016667,0.0,0.016667,0.033333,0.0,0.0,0.242424,0.0,0.0,0.0,0.015152,0.0,0.0,0.007576,0.0,0.015152,0.015152,0.007576,0.0,0.015152,0.030303,0.068182,0.015152,0.037879,0.075758,0.030303,0.045455,0.045455,0.015152,0.0,0.022727,0.007576,0.007576,0.015152,0.007576,0.007576,0.007576,0.007576,0.030303,0.05303,0.045455,0.106061,0.0,0.016667,0.016667,0.0,0.016667,0.066667,0.033333,0.1,0.016667,0.0,0.05,0.0,0.016667,0.033333,0.016667,0.083333,0.033333,0.066667,0.0,0.033333,0.016667,0.033333,0.016667,0.0,0.0,0.016667,0.0,0.05,0.016667,0.0,0.0,0.0,0.016667,0.0,0.05,0.016667,0.0,0.0,0.016667,0.15
Zone_DH213,0.019802,0.059406,0.079208,0.039604,0.029703,0.0,0.009901,0.009901,0.0,0.0,0.019802,0.009901,0.029703,0.019802,0.039604,0.009901,0.039604,0.049505,0.049505,0.039604,0.039604,0.049505,0.059406,0.039604,0.009901,0.049505,0.039604,0.019802,0.029703,0.019802,0.009901,0.029703,0.009901,0.039604,0.0,0.0,0.224839,0.0,0.0,0.0,0.008565,0.008565,0.012848,0.008565,0.0,0.017131,0.017131,0.012848,0.008565,0.012848,0.042827,0.051392,0.012848,0.017131,0.077088,0.034261,0.034261,0.034261,0.017131,0.004283,0.021413,0.017131,0.021413,0.017131,0.021413,0.008565,0.008565,0.012848,0.029979,0.034261,0.059957,0.089936,0.0,0.039604,0.019802,0.009901,0.009901,0.039604,0.039604,0.069307,0.019802,0.019802,0.039604,0.009901,0.029703,0.029703,0.019802,0.059406,0.019802,0.059406,0.029703,0.019802,0.019802,0.029703,0.049505,0.009901,0.0,0.009901,0.0,0.039604,0.009901,0.029703,0.009901,0.0,0.009901,0.009901,0.029703,0.019802,0.0,0.009901,0.009901,0.118812
Zone_DH214,0.052632,0.030075,0.037594,0.037594,0.022556,0.015038,0.015038,0.030075,0.007519,0.015038,0.022556,0.007519,0.045113,0.022556,0.030075,0.022556,0.037594,0.037594,0.022556,0.015038,0.007519,0.052632,0.045113,0.007519,0.007519,0.037594,0.052632,0.015038,0.037594,0.022556,0.022556,0.037594,0.007519,0.067669,0.007519,0.045113,0.217676,0.0,0.0,0.003273,0.0,0.013093,0.00982,0.022913,0.0,0.013093,0.006547,0.01964,0.01964,0.016367,0.045827,0.016367,0.032733,0.01964,0.05892,0.032733,0.022913,0.026187,0.022913,0.022913,0.02946,0.01964,0.01964,0.01964,0.022913,0.013093,0.022913,0.02946,0.036007,0.022913,0.062193,0.05892,0.015038,0.030075,0.022556,0.045113,0.022556,0.007519,0.037594,0.037594,0.007519,0.015038,0.045113,0.052632,0.045113,0.030075,0.022556,0.06015,0.037594,0.037594,0.030075,0.015038,0.015038,0.030075,0.045113,0.022556,0.0,0.022556,0.0,0.007519,0.007519,0.030075,0.007519,0.007519,0.030075,0.015038,0.0,0.007519,0.015038,0.007519,0.0,0.112782
Zone_DH215,0.058333,0.025,0.025,0.033333,0.008333,0.025,0.008333,0.033333,0.016667,0.008333,0.025,0.008333,0.05,0.058333,0.008333,0.033333,0.025,0.05,0.025,0.025,0.008333,0.033333,0.041667,0.0,0.016667,0.008333,0.033333,0.025,0.041667,0.016667,0.041667,0.05,0.016667,0.058333,0.008333,0.05,0.22963,0.0,0.0,0.0,0.003704,0.011111,0.003704,0.022222,0.0,0.007407,0.003704,0.018519,0.014815,0.018519,0.044444,0.011111,0.040741,0.033333,0.051852,0.033333,0.025926,0.02963,0.02963,0.033333,0.025926,0.018519,0.018519,0.025926,0.014815,0.011111,0.022222,0.033333,0.037037,0.018519,0.048148,0.059259,0.008333,0.041667,0.025,0.033333,0.016667,0.033333,0.033333,0.016667,0.016667,0.025,0.033333,0.066667,0.041667,0.025,0.041667,0.066667,0.033333,0.05,0.016667,0.016667,0.016667,0.025,0.033333,0.016667,0.008333,0.016667,0.008333,0.016667,0.008333,0.016667,0.0,0.008333,0.033333,0.0,0.0,0.0,0.016667,0.0,0.008333,0.125
