grid_score,orientation_deg,null_mean,null_p95,excess,z_vs_null,angular_entropy,ink_fraction,zone_id,zone_prior,row,col,patch_id,valid
0.2866546580068023,75,0.30313545886516574,0.39022042453605543,-0.016480800858363454,-0.3445373072161914,0.8462631278970416,0.0738525390625,Zone_DH116,organic-leaning,1,4,Zone_DH116_r1c4,True
0.5379903571649449,81,0.2795442132108711,0.3208914715883511,0.25844614395407384,10.468568320169016,0.9130122717292313,0.07415771484375,Zone_DH116,organic-leaning,2,0,Zone_DH116_r2c0,True
0.2801851059862992,81,0.26414587006935025,0.28886905077839947,0.016039235916948946,1.1081767787021057,0.9581153607735121,0.0748291015625,Zone_DH116,organic-leaning,2,1,Zone_DH116_r2c1,True
0.24731189329196585,87,0.2771003161697868,0.3417176753923942,-0.029788422877820964,-0.8424627222248171,0.9081638101011695,0.08441162109375,Zone_DH116,organic-leaning,2,2,Zone_DH116_r2c2,True
0.33826517597897554,10,0.27904435031698377,0.3259602808955765,0.05922082566199177,2.250056930308152,0.9103919424620711,0.06201171875,Zone_DH116,organic-leaning,2,3,Zone_DH116_r2c3,True
0.4422240028102503,1,0.2974589337701881,0.35798520792792693,0.1447650690400622,4.092146025007175,0.8492671866555871,0.0753173828125,Zone_DH116,organic-leaning,2,4,Zone_DH116_r2c4,True
0.22661755261895455,44,0.27199679096862917,0.30687216102300513,-0.04537923834967461,-2.1538997660640695,0.9428321370502256,0.0814208984375,Zone_DH116,organic-leaning,3,0,Zone_DH116_r3c0,True
0.45967075031526905,88,0.26578447072796996,0.30039202711089663,0.1938862795872991,10.502114514359965,0.9529860485272145,0.0809326171875,Zone_DH116,organic-leaning,3,1,Zone_DH116_r3c1,True
0.2883606755826605,88,0.26345225104012554,0.29392455235037246,0.024908424542534946,1.5207180567456189,0.9552524772726902,0.0924072265625,Zone_DH116,organic-leaning,3,2,Zone_DH116_r3c2,True
0.3468669885513592,80,0.28457440643015,0.335761613893323,0.06229258212120925,1.980548432688221,0.9048132685037101,0.06903076171875,Zone_DH116,organic-leaning,3,3,Zone_DH116_r3c3,True
0.48264033099714887,80,0.2752885305840854,0.31166568040377435,0.20735180041306345,9.549714216776511,0.9162133083717182,0.0682373046875,Zone_DH116,organic-leaning,3,4,Zone_DH116_r3c4,True
0.2534870750164085,55,0.27737239644518696,0.3283623957883178,-0.023885321428778472,-0.881799263508188,0.9134234743026648,0.053955078125,Zone_DH116,organic-leaning,4,0,Zone_DH116_r4c0,True
0.4201070805192438,84,0.2796894594669257,0.330716955862985,0.1404176210523181,4.44752513013525,0.9011309598165,0.08599853515625,Zone_DH116,organic-leaning,4,1,Zone_DH116_r4c1,True
0.31753559687336963,80,0.2706050594579502,0.30234243727515386,0.046930537415419415,2.7714047656541716,0.9405892781263097,0.07391357421875,Zone_DH116,organic-leaning,4,2,Zone_DH116_r4c2,True
0.512692313338528,88,0.27599345006372117,0.324310803509542,0.23669886327480688,9.73675138272814,0.9238502672453925,0.06829833984375,Zone_DH116,organic-leaning,4,3,Zone_DH116_r4c3,True
0.6229596829949349,0,0.2854215555738844,0.3393649277431932,0.3375381274210505,10.454955638679921,0.8765957073929478,0.07232666015625,Zone_DH116,organic-leaning,4,4,Zone_DH116_r4c4,True
