zone_id,density,transitivity,avg_clustering_coef,avg_degree,n_scc,n_wcc,gscc_pct,gwcc_pct,wcc_fragmentation,orientation_entropy,path_length_p90_norm,mean_in_degree_centrality,mean_out_degree_centrality,hub_dominance_ratio,mean_closeness_centrality,mean_betweenness_centrality,betweenness_gini,mean_katz_centrality,mean_pagerank,mean_local_clustering,mean_strength_norm,global_efficiency,local_efficiency,uffm_bearing_entropy,uffm_angle_entropy,uffm_length_entropy,uffm_dominant_bearing_deg,uffm_angle_p90,uffm_angle_p180,uffm_median_length_m
Zone_DH027,0.0379727356663106,0.3464052287581699,0.2817589576547231,0.4879318504495977,0.2352941176470588,0.1333333333333333,0.7341920374707261,0.9679449648711944,0.038950389503895,0.8100977058494382,0.7401396489903754,0.0329286533190594,0.0329286533190594,0.2706083348587467,0.0415615342122157,0.2182377790517111,0.7780160857908845,0.1361452950473247,0.0335929227721419,0.2308812818645302,0.0354838709677419,0.1088356754074917,0.2309059779243015,0.8235632932046837,0.8269941751894347,0.7778754912393102,0.0,0.4031875726318171,0.6068428122580939,0.19047619047619044
Zone_DH028,0.0319984792801926,0.3594771241830065,0.2923452768729642,0.6849660829783878,0.2745098039215686,0.1333333333333333,0.853337236533958,0.990046838407494,0.029110291102911,0.7457495803383118,0.2818141787758696,0.0272266891404535,0.0272266891404535,0.1600463725669656,0.0864599352035712,0.113808015762143,0.6131367292225199,0.1100145614689325,0.024575605424053,0.2636562272396213,0.0290322580645161,0.1163799267463409,0.2636115259917672,0.775394112931996,0.8624309062914141,0.7718624353021847,0.5142857142857143,0.3888488949679649,0.5416875369974046,0.23809523809523805
Zone_DH029,0.0172800840016655,0.4485294117647059,0.3843648208469055,0.822211705316296,0.1568627450980392,0.0666666666666666,0.9815573770491804,0.9972189695550352,0.006150061500615,0.712865320879783,0.4828584009561552,0.0145168515439339,0.0145168515439339,0.3308926719140887,0.0360859373833589,0.0956526094917933,0.6428954423592491,0.0651048603342034,0.0119547767872391,0.3445010924981792,0.0161290322580645,0.0604357279399962,0.3469746093038505,0.7431032775242217,0.8802694482631385,0.5567275884759075,0.028571428571428574,0.3548520624865021,0.5859364327671782,0.14285714285714285
Zone_DH030,0.0180223400981226,0.5612745098039216,0.4714983713355049,0.7671557027922387,0.2549019607843137,0.2666666666666666,0.4048594847775176,0.9879976580796254,0.031980319803198,0.7946025050574612,0.350820909605586,0.015397581030909,0.015397581030909,0.3550552199646105,0.0262470326520252,0.0508596267622487,0.7485254691689005,0.0695842878198639,0.013064863203197,0.425345957756737,0.0169354838709677,0.0531424652336966,0.4325452624676696,0.8069891190798804,0.8869074711316983,0.5145921319292575,0.5142857142857143,0.3234648333453315,0.5848777378079322,0.09523809523809519
Zone_DH031,0.0276445136412187,0.5155228758169935,0.4234527687296416,0.6599621391386655,0.1568627450980392,0.1666666666666666,0.9821428571428572,0.9888758782201408,0.031570315703157,0.8031679077174708,0.3632131848776498,0.0235671062721605,0.0235671062721605,0.1721276465922265,0.0941563773720121,0.1111420318248354,0.7823056300268095,0.1003720277733383,0.0215869112272432,0.381646030589949,0.025,0.1066876796684615,0.3883137226330553,0.7752589365099019,0.8471597071272374,0.6498296049564727,1.0,0.3320263891317092,0.6011509038750513,0.14285714285714285
Zone_DH032,0.032885565834495,0.4264705882352941,0.3371335504885993,0.6293973812904243,0.2745098039215686,0.1666666666666666,0.7958138173302108,0.9843384074941453,0.038130381303813,0.8882623854000774,0.2758382084670062,0.0281909360787797,0.0281909360787797,0.1867716151076942,0.0912151569895041,0.0933984894612931,0.7160857908847182,0.1151599097899241,0.0262663524268196,0.3051711580480699,0.0298387096774193,0.1274059157436997,0.3096062074241376,0.8657919347992156,0.865258891448829,0.7165289218451273,1.0,0.2703754743564693,0.6435043941532719,0.19047619047619044
Zone_DH033,0.0191266723391929,0.3995098039215686,0.3257328990228013,0.8839722353683547,0.0980392156862745,0.0666666666666666,0.9866803278688524,0.997072599531616,0.006560065600656,0.8551629148194378,0.2859030005661445,0.016073313137295,0.016073313137295,0.2972725608639942,0.0608399647650756,0.0843152205976479,0.713941018766756,0.0683190382327348,0.0127574546572394,0.291332847778587,0.0177419354838709,0.0788016752031986,0.2973297876215803,0.8518747636501541,0.8551083075043048,0.5179662620527609,1.0,0.3857302261484826,0.647659487272893,0.09523809523809519
Zone_DH034,0.015840831326828,0.3553921568627451,0.3151465798045602,0.9568149550402272,0.1568627450980392,0.1,0.4672131147540984,0.995023419203747,0.00820008200082,0.7893083114535359,0.404227212681638,0.0133476072250187,0.0133476072250187,0.2592592592592593,0.0238507591931799,0.0530636552365156,0.7560321715817693,0.0567764104203292,0.0099907777436212,0.2825928623452294,0.014516129032258,0.06715697004188,0.287938508615351,0.8037330132796157,0.8494329096952468,0.4278274772274626,0.0,0.41886061890021287,0.5774099540093803,0.09523809523809519
Zone_DH035,0.0620236435722432,0.4264705882352941,0.3208469055374592,0.7404559078719041,0.1372549019607843,0.1,0.4456967213114755,0.4543325526932085,0.042640426404264,0.7902121981664012,0.291187016418192,0.0896521877776006,0.0896521877776006,0.1008603331502837,0.189313068275131,0.2922174418798804,0.331367292225201,0.2313542166107293,0.0759469891040748,0.211944646758922,0.0951612903225806,0.2465321250857301,0.2119267057666387,0.8085988149847589,0.8514308835331662,0.517509976944293,0.028571428571428574,0.3728878924689162,0.44260279586539775,0.09523809523809519
Zone_DH037,0.2598439451816717,0.6029411764705883,0.3395765472312703,0.3931613819214385,0.0980392156862745,0.1666666666666666,0.8170374707259954,0.8170374707259954,0.3357933579335794,0.93857874574958,0.3197458639994967,0.27112801706793,0.27112801706793,0.2547440356336567,0.4713417638364264,0.480595087688052,0.5477211796246647,0.4836716211176816,0.2664719745875602,0.3466860888565186,0.2838709677419354,0.4926673379153351,0.3469381807584423,0.8832492619136457,0.8869333753173785,0.39755401867084533,0.2285714285714286,0.04471548895996378,0.5073596375392742,0.5238095238095238
Zone_DH038,0.1191773629994387,0.3169934640522876,0.2068403908794788,0.6661145291055369,0.0,0.0,1.0,1.0,0.017220172201722,0.9606594068781474,0.4498962068314776,0.0999096493026292,0.0999096493026292,0.1765818536823479,0.2211327430985831,0.305703201963589,0.4932975871313672,0.259393923250404,0.0918809987362093,0.1849963583394027,0.1056451612903225,0.2520042609698084,0.185231867691523,0.937301634663286,0.9854919068187232,0.8797373305442724,0.942857142857143,0.10267439349218915,0.3478780565548016,0.5714285714285714
Zone_DH039,0.1484059597733403,0.3455882352941176,0.1864820846905537,0.5903533680391228,0.0588235294117647,0.1,0.968237704918033,0.968237704918033,0.1131611316113161,0.9363835923040502,0.4145436245832546,0.1302568541253825,0.1302568541253825,0.1951918970040881,0.2850035085623852,0.34459094678607,0.4565683646112599,0.3075178022836645,0.1218874884721795,0.1711580480699198,0.1379032258064516,0.3147835223044258,0.1709008779279443,0.9247699900307575,0.9716342781785364,0.867191740813887,0.3428571428571429,0.11740901097318919,0.28424821274076767,0.6666666666666666
Zone_DH040,0.1958469866212864,0.4877450980392157,0.4087947882736156,0.5418441394541726,0.0980392156862745,0.1666666666666666,0.9290105386416864,0.9290105386416864,0.2332923329233292,0.8586923772220548,0.3099955966534565,0.1820073039807454,0.1820073039807454,0.194093599365428,0.3677570581824154,0.3869405747171218,0.28686327077748,0.373830199065935,0.1696553608634764,0.3838310269482883,0.1919354838709677,0.395826584365743,0.3841098684929511,0.8211300399476285,0.9806443226443522,0.6392375073347946,1.0,0.1932109176548021,0.34648923090933936,0.5238095238095238
Zone_DH041,0.1594130745695819,0.6977124183006537,0.6343648208469055,0.7074065309985801,0.0784313725490196,0.1333333333333333,0.9358899297423888,0.9358899297423888,0.1439114391143911,0.911333017690354,0.3103730263571743,0.1449103705897091,0.1449103705897091,0.1234974678137776,0.3236126248525657,0.3026921428611184,0.5195710455764075,0.3134578161348179,0.1257642518017556,0.5928623452294246,0.1532258064516129,0.3485998628317938,0.602506283924083,0.9023880341151606,0.9587933345057962,0.8334860721858972,0.5142857142857143,0.21365323899338734,0.4781999908929467,0.4761904761904762
Zone_DH042,0.1390281876278581,0.3562091503267974,0.2842019543973941,0.6676526265972552,0.0980392156862745,0.1666666666666666,0.9139344262295084,0.9139344262295084,0.1549815498154981,0.9231265871820254,0.2670944203308799,0.1293229771693658,0.1293229771693658,0.137470254438953,0.3099329640633631,0.2920282071118878,0.423592493297587,0.2954779535808783,0.1139802575400485,0.269482884195193,0.1370967741935484,0.3290957113047031,0.2698408072565663,0.9133467131422665,0.9614148918960773,0.8226330220864977,0.05714285714285715,0.1969749169554799,0.5549838349801922,0.42857142857142855
Zone_DH043,0.1257490450241686,0.3602941176470588,0.2817589576547231,0.5605773781353525,0.1176470588235294,0.2,0.4293032786885246,0.4293032786885246,0.1746617466174662,0.7484181982524856,0.2525633767377492,0.1859022542119369,0.1859022542119369,0.1836597717981572,0.3459479836963824,0.3978716654329302,0.3482573726541553,0.3761609219895939,0.1714485773815623,0.2629278951201748,0.1959677419354838,0.3898729005238658,0.2628829550836035,0.6640142681557242,0.6919741608130211,0.7744917652473101,0.9142857142857144,0.5090783343788887,0.6138609352943856,0.33333333333333326
Zone_DH044,0.0592447091623368,0.2598039215686274,0.1962540716612377,0.545709102382079,0.3333333333333333,0.2,0.3233313817330212,0.9631147540983608,0.084460844608446,0.7410149356518745,0.3508838145562056,0.0521756296076957,0.0521756296076957,0.2227713710415522,0.1012108272742202,0.1129341963922948,0.7168900804289544,0.1780317155896507,0.0504833145472555,0.1798980335032775,0.0556451612903225,0.1719301317690321,0.180182871297949,0.658487014903005,0.7097250724496804,0.6529511192803298,0.9142857142857144,0.5832013533942841,0.6304186967806568,0.19047619047619044
Zone_DH045,0.068703948440357,0.4820261437908497,0.3705211726384365,0.5020507966556239,0.3333333333333333,0.2,0.7353629976580798,0.8919789227166278,0.1000410004100041,0.8133689149055222,0.5359501792791092,0.0640806626730139,0.0640806626730139,0.2466898529501495,0.1308021917317368,0.2335101379744087,0.7077747989276137,0.2059071617566103,0.0634286299825801,0.3576110706482155,0.0677419354838709,0.184397846167316,0.3579978871443663,0.7818542398106144,0.9462155491873155,0.7635975406328959,0.5428571428571429,0.28534405627487475,0.4027423614589499,0.23809523809523805
Zone_DH046,0.1101707189021851,0.5727124183006536,0.4030944625407166,0.608810537939738,0.1176470588235294,0.2,0.920813817330211,0.920813817330211,0.1492414924149241,0.8223647398097533,0.4754985217336604,0.1018305506837042,0.1018305506837042,0.1698700347794252,0.209013272816853,0.3216156196603792,0.5780160857908845,0.2613517305062774,0.092974006899614,0.381646030589949,0.1080645161290322,0.2375519852908987,0.3816327274051947,0.8135987603599167,0.98608937220354,0.949779592556306,0.5428571428571429,0.15865616997644927,0.37106689130731757,0.42857142857142855
Zone_DH047,0.0273548527255281,0.4885620915032679,0.4413680781758957,0.9317715728032812,0.0980392156862745,0.1666666666666666,0.9806791569086653,0.9806791569086653,0.026650266502665,0.7795807687341281,0.2587280618984714,0.0235063663075416,0.0235063663075416,0.0467996827140154,0.0888748712282954,0.0941442970763228,0.5659517426273458,0.0891667998508337,0.0182566519793694,0.3998543335761106,0.025,0.0930846794787608,0.3998834286546938,0.7917444223413032,0.8688879828898886,0.5125904960861475,0.028571428571428574,0.37306272303752686,0.6178851145211968,0.09523809523809519
Zone_DH048,0.0222224233756358,0.5800653594771241,0.515472312703583,0.910750907083136,0.1568627450980392,0.2333333333333333,0.9852166276346606,0.988436768149883,0.031160311603116,0.7930529849782636,0.2646411272567151,0.0189584614566962,0.0189584614566962,0.0558301299652206,0.0743143373296107,0.0830351030494626,0.6857908847184985,0.076416635590361,0.0147897667110701,0.4646758922068463,0.0201612903225806,0.0734112565483226,0.465017667844523,0.7932018118772179,0.8729121899534525,0.5301535040791916,1.0,0.3553354175879552,0.6344997950912982,0.09523809523809519
Zone_DH049,0.0294729981715154,0.3325163398692811,0.261400651465798,0.8166114529105538,0.0980392156862745,0.1666666666666666,0.9891686182669792,0.9891686182669792,0.030750307503075,0.690052941936039,0.3280493174812858,0.0251159753699443,0.0251159753699443,0.0965281591311246,0.0946714641902685,0.1148265440722208,0.740214477211796,0.0982233232113366,0.0209208593776684,0.2359796067006555,0.0266129032258064,0.1038509244261553,0.2359622600269571,0.6960243434120499,0.7703691278353763,0.6517915791400064,0.5142857142857143,0.47046906013143147,0.7036963253039481,0.14285714285714285
Zone_DH050,0.0366058982203957,0.2883986928104575,0.2280130293159609,0.7657753588894148,0.2745098039215686,0.2666666666666666,0.7431206088992975,0.9651639344262296,0.061910619106191,0.7306417595661342,0.3649116185443795,0.0321390337790128,0.0321390337790128,0.1109280615046677,0.0790396990101375,0.1086541511985796,0.7436997319034853,0.1184983929110507,0.0273764388427776,0.2090313182811362,0.0346774193548387,0.1113134585358023,0.2137481330370478,0.7358291134036417,0.788273495162641,0.7900172455981082,0.5142857142857143,0.40680245174162105,0.7252003551750833,0.19047619047619044
Zone_DH051,0.0226840704600177,0.2287581699346405,0.2035830618892508,0.9366224956617762,0.1568627450980392,0.2666666666666666,0.973507025761124,0.973507025761124,0.036080360803608,0.7108853785563637,0.1393344656224445,0.0197025260232785,0.0197025260232785,0.2595643419366648,0.1068618522223383,0.0650077085339314,0.5474530831099195,0.0775975352050148,0.0150800970044745,0.1857246904588492,0.0209677419354838,0.1012797501787564,0.185712724490911,0.7197215832422433,0.8096907628373975,0.6613345870981586,0.5142857142857143,0.42410810699630797,0.7081132462091891,0.19047619047619044
Zone_DH052,0.0132610387964588,0.2883986928104575,0.25814332247557,1.0,0.1764705882352941,0.0666666666666666,0.9364754098360656,0.9407201405152228,0.003280032800328,0.7086041406619894,0.1187645467698307,0.0119202180564729,0.0119202180564729,0.2303374214412105,0.0754303587691664,0.0398005242916219,0.5469168900804289,0.0499884573721876,0.0084878915189397,0.2155863073561544,0.0129032258064516,0.0695880576106465,0.2176969873592947,0.7325676765755518,0.7897451380951382,0.45698503881819613,0.5142857142857143,0.4671010006479016,0.6997347570693502,0.09523809523809519
Zone_DH053,0.0390408602929196,0.3553921568627451,0.2956026058631921,0.9129594573276544,0.1568627450980392,0.0666666666666666,0.8444086651053866,0.8786592505854801,0.01640016400164,0.7106271252098307,0.2518714222809334,0.0368919360104472,0.0368919360104472,0.0449691866495821,0.1190970304125173,0.1336108776597225,0.5426273458445039,0.1235371938983893,0.0289476380776718,0.224326292789512,0.039516129032258,0.1332399422142451,0.2242468398236858,0.7290484159462964,0.8051353218442882,0.4476920429923972,0.5428571428571429,0.45698910908399065,0.606706206456901,0.09523809523809519
Zone_DH055,0.2100132157792784,0.8284313725490197,0.5431596091205211,0.6113740337592679,0.0196078431372549,0.0333333333333333,0.9707259953161592,0.9707259953161592,0.0762607626076261,0.8757801403176515,0.5107252940806442,0.1820073039807454,0.1820073039807454,0.194093599365428,0.3197046835575329,0.4425422021361266,0.3750670241286862,0.3736437412320422,0.1696553608634764,0.4952658412235979,0.1919354838709677,0.3668665820309649,0.5204109139922044,0.825986506379791,0.9433136575076677,0.7052681109427834,0.05714285714285715,0.13656581342493077,0.5782580483584537,0.6666666666666666
Zone_DH056,0.1107047812154896,0.380718954248366,0.2931596091205211,0.6173292317400221,0.0784313725490196,0.1333333333333333,0.968384074941452,0.968384074941452,0.1049610496104961,0.9705160762708216,0.2904950619613763,0.0971839433903529,0.0971839433903529,0.1805479284886204,0.2769002224577853,0.2525671922569585,0.2908847184986594,0.2557535560172607,0.0897462171670594,0.2680262199563,0.1032258064516129,0.2823563746734959,0.2683472368948308,0.9502415903003635,0.9982005799210945,0.901619730230712,0.08571428571428573,0.10028589940043396,0.3212399253221621,0.619047619047619
Zone_DH057,0.1364302912902583,0.2622549019607842,0.1400651465798045,0.5341142135983593,0.0784313725490196,0.1333333333333333,0.9596018735363,0.9596018735363,0.1357113571135711,0.9398700124822448,0.3400641630496319,0.1212673393617748,0.1212673393617748,0.2211239245835621,0.292128876214933,0.3125546137106155,0.4292225201072384,0.2993802496759185,0.1165078389179219,0.1289147851420247,0.1282258064516129,0.3101723357994425,0.1291756220174128,0.9145687138851101,0.9374114769112941,0.8824753956755582,0.05714285714285715,0.1406434793339984,0.22739173990255462,0.5714285714285714
Zone_DH058,0.1023770298893857,0.4248366013071895,0.3289902280130293,0.6062864805174316,0.0392156862745098,0.0666666666666666,0.9777517564402812,0.9777517564402812,0.056580565805658,0.8982051392415958,0.3536516323834686,0.0882323911046321,0.0882323911046321,0.1976325584233327,0.2345212678600755,0.2649342409181225,0.4383378016085791,0.2437891783424786,0.0829661509034395,0.2986161689730517,0.0935483870967742,0.2492988369887201,0.2989035007832137,0.8973102823070198,0.8930223715854746,0.841572839199167,0.5142857142857143,0.17816006252763866,0.5301784982468923,0.23809523809523805
Zone_DH059,0.0645762803917663,0.3799019607843137,0.2785016286644951,0.6254535415680706,0.1372549019607843,0.2333333333333333,0.9666276346604216,0.9666276346604216,0.1012710127101271,0.9622519691817674,0.4017739196074731,0.0568981618568207,0.0568981618568207,0.1749344072243577,0.1611885814956926,0.2074235686337806,0.6675603217158177,0.18254221938096,0.0523106875704477,0.2549162418062636,0.0604838709677419,0.1776911964277897,0.254999817857273,0.9598144440188452,0.8461424992385633,0.6934278650487011,0.8,0.27273825807048757,0.6479725422339603,0.19047619047619044
Zone_DH060,0.0803628002969024,0.4428104575163398,0.3908794788273615,0.6711626439501498,0.0392156862745098,0.0666666666666666,0.988583138173302,0.988583138173302,0.042230422304223,0.9527396375844704,0.3282380323331446,0.0684919026034667,0.0684919026034667,0.1661480261150771,0.2032353424207587,0.2090376298901881,0.5471849865951742,0.2042024044181628,0.0623697783242818,0.3525127458120903,0.0725806451612903,0.2143092705278057,0.3523806054424247,0.9447633180690924,0.9099615858467082,0.8163551076063773,0.8,0.19963851208901962,0.5876895405491555,0.28571428571428564
Zone_DH061,0.0758730561036986,0.4828431372549019,0.3363192182410423,0.5781274648998265,0.1568627450980392,0.1,0.8865632318501172,0.8865632318501172,0.057810578105781,0.8266689622519691,0.6008051833679311,0.0717035282326948,0.0717035282326948,0.1928122521203246,0.1452731453142029,0.2859393001653021,0.7128686327077746,0.2137561486690462,0.0671516890391775,0.3262927895120174,0.0758064516129032,0.190281486669877,0.3265309096207788,0.7858830402756638,0.8058780369253674,0.8380052145223298,0.9142857142857144,0.4258049919269414,0.5286473748918538,0.33333333333333326
Zone_DH062,0.0667487372594456,0.4379084967320262,0.3542345276872963,0.4874585896829153,0.2745098039215686,0.1666666666666666,0.6817915690866512,0.7931791569086653,0.0832308323083231,0.7157061076916454,0.4129710008177644,0.0665102612577728,0.0665102612577728,0.2716456159619257,0.1438547903074098,0.2741065614372936,0.6024128686327076,0.2140891090867117,0.0674420193325818,0.3175528040786599,0.0709677419354838,0.2246056414072874,0.3176642016684274,0.6845565892209212,0.7199570781097572,0.7592963815343646,0.9142857142857144,0.524828511780495,0.651797504667365,0.23809523809523805
Zone_DH063,0.1551586798703767,0.6078431372549019,0.3876221498371335,0.5026818110112005,0.1372549019607843,0.2333333333333333,0.7444379391100704,0.7444379391100704,0.2546125461254613,0.9394395902380236,0.7931685223627098,0.1708918904554738,0.1708918904554738,0.1954359631460125,0.2103345824810761,0.5838170878995498,0.6179624664879355,0.3605162218315486,0.1595962701096424,0.3503277494537509,0.1798387096774193,0.3074172977863386,0.3502750355178318,0.9117367832857463,0.9697048171393633,0.8507876146134569,0.5142857142857143,0.15432911340333405,0.3042780383406948,0.33333333333333326
Zone_DH064,0.1183536397704437,0.6299019607843138,0.4120521172638436,0.664182047641584,0.0588235294117647,0.1,0.909543325526932,0.909543325526932,0.0865108651086511,0.8660525975982437,0.6358432408630559,0.1090434214822069,0.1090434214822069,0.1517481237415339,0.1816800788306782,0.3597297282254788,0.6093833780160857,0.2693516594747216,0.0976534480991904,0.392571012381646,0.1153225806451613,0.2313414758715288,0.3926414338275473,0.8684978924703032,0.9717186294199641,0.8809038259088832,0.5428571428571429,0.16528944743256166,0.5211055962843222,0.33333333333333326
Zone_DH065,0.0504462588482357,0.4240196078431373,0.3648208469055374,0.8951727401798393,0.0,0.0,1.0,1.0,0.003690036900369,0.759437007704558,0.284833616405611,0.0422598303836488,0.0422598303836488,0.069314784306547,0.1387001896116693,0.1425772662254899,0.6686327077747989,0.138134178608847,0.0342931311268231,0.3262927895120174,0.0451612903225806,0.1458214770389178,0.3263924811482278,0.7555037130669455,0.8494648246060917,0.725250503344091,1.0,0.3757006077933297,0.6977938163107328,0.19047619047619044
Zone_DH066,0.0259608595687673,0.4428104575163398,0.3941368078175895,0.9477441236788136,0.1372549019607843,0.2333333333333333,0.9871194379391102,0.9871194379391102,0.035670356703567,0.7271122971635173,0.2623136440837894,0.0221928645726563,0.0221928645726563,0.0401488803465739,0.0840338016393197,0.0883670709240779,0.6144772117962466,0.084776161809884,0.0170270177955391,0.3554260742898762,0.0241935483870967,0.0862612908403741,0.3555134603475283,0.7521108183615897,0.7974676732244392,0.590725985912863,1.0,0.44930941925398765,0.6811677519238651,0.14285714285714285
Zone_DH067,0.0248927349421583,0.3178104575163398,0.3175895765472312,0.9192301624861968,0.1176470588235294,0.2,0.9837529274004686,0.9837529274004686,0.029520295202952,0.6984892179227821,0.121972699251431,0.0213349125724134,0.0213349125724134,0.0519250716944291,0.1129794413174278,0.0697107490913948,0.5900804289544236,0.0833422122778044,0.0166342179868155,0.2869628550619082,0.0225806451612903,0.1044433743378715,0.2869549378893301,0.7312167712512241,0.7537083613460946,0.6543597590139202,1.0,0.49261597951397107,0.6994786211921133,0.14285714285714285
Zone_DH068,0.0356192407263247,0.2647058823529412,0.2223127035830618,0.8342009780722512,0.196078431372549,0.3333333333333333,0.974677985948478,0.974677985948478,0.072160721607216,0.6922050531571472,0.21010253506951,0.0310533069114487,0.0310533069114487,0.0796265788028556,0.1273234894519177,0.103678389946068,0.4825737265415549,0.1127581553104966,0.0253953615466065,0.2024763292061179,0.0330645161290322,0.1293437814647813,0.2027394266146953,0.7284891839186407,0.8371792082799646,0.8354840298205303,0.5428571428571429,0.3766801731851044,0.7048517827057056,0.23809523809523805
Zone_DH069,0.036723572967395,0.3243464052287582,0.2801302931596091,0.8824341378766368,0.0392156862745098,0.0666666666666666,0.994877049180328,0.994877049180328,0.015580155801558,0.7986915163775663,0.1851292696735233,0.0310001594424071,0.0310001594424071,0.0715723961193483,0.1364196240612729,0.0928085222434338,0.5962466487935656,0.1118391845577397,0.0250879530006489,0.2512745812090313,0.0330645161290322,0.1364152402632462,0.2513059633528833,0.8163571367669419,0.9070074043656102,0.8212291133280045,0.0,0.2677787262050454,0.6712638313373708,0.23809523809523805
Zone_DH070,0.0294005829425928,0.3651960784313725,0.3420195439739413,0.9469947941315664,0.0196078431372549,0.0333333333333333,0.9979508196721314,0.9979508196721314,0.005740057400574,0.7681745792622562,0.1616028181417877,0.0246907956176115,0.0246907956176115,0.0469217157849777,0.1233297003538422,0.0769517618313472,0.4517426273458445,0.092536359277609,0.0192130341223486,0.3066278222869628,0.0266129032258064,0.1214551503742941,0.306531638191687,0.7873952551599334,0.8824767021167708,0.67521525451683,0.0,0.34900295155136424,0.6630959428077048,0.19047619047619044
Zone_DH071,0.0717634918623386,0.3194444444444445,0.256514657980456,0.8847610033128253,0.0,0.0,1.0,1.0,0.007380073800738,0.7023199758963542,0.2814996540227715,0.0601401574683582,0.0601401574683582,0.0737079748611874,0.1935382731901043,0.1643670931869917,0.4391420911528149,0.1756388400546943,0.0492707586159784,0.2294246176256373,0.0637096774193548,0.2053583154576894,0.2298349786893009,0.7093811970229554,0.8215414678472163,0.5426778211099619,0.5428571428571429,0.4021385892201528,0.6760222667455946,0.14285714285714285
Zone_DH072,1.0,0.94281045751634,1.0,0.3274175737498028,0.0196078431372549,0.0333333333333333,0.8458723653395785,0.8458723653395785,0.4259942599425995,0.6765376834674816,0.3701327294458074,1.0,1.0,0.0363658551467448,0.9302654563370608,0.9939500531527068,0.2091152815013404,1.0,1.0,1.0,1.0,0.979696187015716,1.0,0.5522861608663557,0.614739144546515,0.09023771699946255,0.05714285714285715,0.014174131246336248,0.15433040389781888,0.619047619047619
Zone_DH073,0.2241070297083476,0.9901960784313726,0.6644951140065146,0.6127149392648682,0.0588235294117647,0.1,0.953307962529274,0.953307962529274,0.1689216892168921,0.94176387035682,0.3476756620746052,0.2009126179684,0.2009126179684,0.1723717127341509,0.371732184714612,0.3911315682553111,0.2270777479892762,0.390598085699572,0.1830617891177375,0.6132556445739257,0.2112903225806451,0.4035050854382816,0.6405012567848166,0.901987724423012,0.9297260563790484,0.5946742264522358,0.8857142857142858,0.0858983720188817,0.5719457219616593,0.6666666666666666
Zone_DH074,0.1239296123974871,0.7026143790849673,0.4731270358306189,0.4902587158857862,0.0588235294117647,0.1,0.9716042154566744,0.9716042154566744,0.1000410004100041,0.943915981577928,0.6663521419135685,0.1082462094465829,0.1082462094465829,0.2566965647690524,0.2026082802072291,0.376677371417758,0.6010723860589812,0.2857333120238666,0.1077466953581309,0.4311726147123088,0.114516129032258,0.2468823417823111,0.4313941204327711,0.9309909365301857,0.9291835322882925,0.8821416686598785,1.0,0.11355245431265877,0.4578343426984199,0.4761904761904762
Zone_DH075,0.1208791208791208,0.6830065359477124,0.504885993485342,0.5486669821738445,0.0784313725490196,0.1333333333333333,0.9017857142857144,0.9017857142857144,0.1193111931119311,0.7688202126285886,0.2901805372082783,0.112642264385881,0.112642264385881,0.2092257001647446,0.2801139163021245,0.2971208486622771,0.5281501340482573,0.2843526361586134,0.1070123304983434,0.4836125273124544,0.1193548387096774,0.2916196062980635,0.4841280827656551,0.7496111034593824,0.843069349508899,0.7894037725665056,0.028571428571428574,0.30989232493803803,0.5405093119621146,0.33333333333333326
Zone_DH076,0.0309756141716603,0.2916666666666667,0.2320846905537459,0.6932481463953305,0.0980392156862745,0.1666666666666666,0.9759953161592508,0.9759953161592508,0.034850348503485,0.9721086385744416,0.1675158835000314,0.0267559544146565,0.0267559544146565,0.1527854048447129,0.1335194613236984,0.1003055584930233,0.6887399463806968,0.1078880542681086,0.0239437100795846,0.2112163146394756,0.0290322580645161,0.1245954267536371,0.2111835634403118,0.9683286728254811,0.8694585761392267,0.5886249145878639,0.9714285714285714,0.31417824490677415,0.6226378580210374,0.14285714285714285
Zone_DH077,0.0163748936401325,0.3047385620915033,0.2557003257328989,0.7562707051585422,0.1372549019607843,0.2333333333333333,0.8171838407494146,0.8171838407494146,0.025830258302583,0.9838591658416904,0.2061395231804742,0.0164301604294315,0.0164301604294315,0.3657941302092866,0.0779722002418668,0.0717978972677838,0.8319034852546915,0.073633086498677,0.0141407931140485,0.2134013109978149,0.0177419354838709,0.0759153059288768,0.2135295617645987,0.9777687625179772,0.7973767711828657,0.47074548015578394,0.5142857142857143,0.40868959346750733,0.7171975319885252,0.09523809523809519
Zone_DH078,0.0293281677136701,0.213235294117647,0.1636807817589576,0.8721801545985173,0.1176470588235294,0.2,0.3155737704918033,0.3155737704918033,0.035670356703567,0.7308139284638229,0.1962005409825753,0.0541724559445444,0.0541724559445444,0.0222710354506071,0.1355275534122635,0.1815540627034969,0.609651474530831,0.1566423383588159,0.0415513884619325,0.1376547705753823,0.0580645161290322,0.1675378306994119,0.1444027539980328,0.7512408641595121,0.4746180480509933,0.3886597693961258,0.028571428571428574,0.7189804292604668,0.8638438595692364,0.09523809523809519
